selfId    classId    sex    firstGoal    codeInHigh    scoreInHig    province    courseCode1    courseCode2    homeworkSource    examSource    homeworkAllNum    homeworkYourNum    homeworkYourMeanScore    MidtermSimualtionAllNum    MidtermSimualtionYourNum    MidtermSimualtionYourScore    MidtermAllNum    MidtermYourNum    MidtermYourScore    SE122FinalSimualtionAllNum    SE122FinalSimualtionYourNum    SE122FinalSimualtionYourScore    SE122FinalAllNum    SE122FinalYourNum    SE122FinalYourScore    SE123MidtermAllNum    SE123MidtermYourNum    SE123MidtermYourScore    SE123Final1AllNum    SE123Final1YourNum    SE123Final1YourScore    SE123Final2AllNum    SE123Final2YourNum    SE123Final2YourScore    examMeanScore    positionInClass
72109      83415                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
79479      83415                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
79208      83415                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
12784      83415                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
94946      83415                                                                 程序设计 (I)     not exist                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
46338      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
16214      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
 6595      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
14172      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
45825      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
86123      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
36955      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
40711      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
56591      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
 2494      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
47282      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
60745      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
37844      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
49576      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
80498      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
33871      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
88611      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
27808      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
 4223      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
 4364      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
69634      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
56958      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
73852      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
31516      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
44722      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
72304      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
15209      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
 5315      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
 5949      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
83737      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
 8061      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
48007      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
64082      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
36625      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
89305      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
15803      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
43294      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
77823      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
48314      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
98387      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
90117      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
75652      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
87317      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
32484      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
47980      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
59880      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
10408      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
58823      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
47882      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
32302      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
38027      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
 9195      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
71491      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
43434      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
39860      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
57997      48459                                                                  not exist     程序设计 (II)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
